Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
8805b978-8dda-4e8e-a3ba-f3e6b2eb37ba,8f95e8eb-2197-4217-b7c6-087c1483f77d,108988,Short Term,0,0,3 years,Rent,Medical Bills,9451.74,7.3,NA,6,0,112822,185306,0,0
416b7f87-9363-4c16-a051-95b615c6939f,c0e18066-c715-445a-af82-029b2b23f0e9,99999999,Short Term,737,967936,6 years,Home Mortgage,Buy House,3057.1,16.5,8,7,1,55062,206316,1,0
dedf520c-76d7-4dfe-a892-eae3f65dbcb2,0902c497-7cf2-4321-a298-d5dc4cc45505,770088,Short Term,725,4180418,< 1 year,Home Mortgage,Debt Consolidation,20031.32,16.2,60,10,0,446823,794750,0,0
00cfe9f4-9aa8-45c6-8c93-a683822e2b54,14829012-3b69-428a-b6f5-85007f22704b,442772,Short Term,739,1816381,1 year,Home Mortgage,Debt Consolidation,29970.22,27.5,17,15,0,627551,1219174,0,0
e87a2202-edff-4233-89ae-6fd076da518b,688ec0d3-edca-4214-8b91-3e1543b4cce1,225434,Short Term,742,1421257,6 years,Home Mortgage,Debt Consolidation,12317.7,19.6,NA,18,0,1284666,3567146,0,0
c46383a2-a37d-422c-9b8d-82640d00d12a,414ca4d1-4225-4cfb-b5a6-1ee6a994b4a9,214566,Short Term,0,0,10+ years,Home Mortgage,Debt Consolidation,22418.67,17.4,16,7,0,42978,114400,0,0
4d6127cc-6234-4a66-b52b-13ef38c282bf,159ac272-8742-4c35-9058-4be8bd93843a,475860,Long Term,720,1647794,2 years,Home Mortgage,Business Loan,15104.81,12.5,81,9,0,128953,572088,0,0
9a250d83-2b0f-45a3-88b2-f6e1449382e9,6a7ede59-957a-464f-b97b-1a4c2f80f7f8,769846,Short Term,706,2739553,8 years,Home Mortgage,Debt Consolidation,26482.39,14.8,17,12,0,221122,495220,0,0
769dbaee-baf6-4c46-9977-ffb557cb0dbd,25f34b9f-c014-4e43-b2ee-6b45cdbec632,99999999,Short Term,706,1058091,10+ years,Rent,Debt Consolidation,25217.75,21.5,NA,12,0,455164,599566,0,0
6d604d27-ae61-468c-a2ce-a6ee7bb6e070,2cf9d150-019c-480c-9378-912b0d9ee51f,723360,Short Term,692,1249459,10+ years,Home Mortgage,other,24052.1,14.5,NA,16,1,305026,957154,1,0
f48fe58a-df4d-4cd8-8617-27eab7fb2399,feef1f48-dd16-490f-a629-ef188574aa04,129734,Short Term,740,971109,3 years,Rent,Other,9783.86,14.5,20,6,0,51718,84084,0,0
fa605810-cc3d-44c5-9426-3e9eaf7b419f,71cd6a6b-1fa4-4764-a3e1-7b14f6528912,99999999,Short Term,729,500327,1 year,Rent,Debt Consolidation,2831,8,NA,7,0,67469,338162,0,0
e3b52c00-ff6c-4f9c-ba5e-c2b01c1610ff,c220e620-c160-4708-b918-db3910a32d42,96602,Short Term,0,0,6 years,Rent,Debt Consolidation,10273.49,16,NA,7,0,123899,368786,0,0
894d2bac-6efb-464c-954e-93b97c83c874,8d1d35ba-787b-4419-a355-7679d5a658bf,218988,Long Term,739,453910,2 years,Rent,Debt Consolidation,6789.65,16,75,18,0,74005,1020118,0,0
4c7d0c42-64bc-480c-8e09-ff34d5a44e06,4e286f3b-5059-438a-99f4-a39fc7f9011c,66418,Short Term,750,1095369,5 years,Home Mortgage,other,13783.17,14.4,NA,16,0,21090,343948,0,0
75b9cf10-6dfb-4095-8da2-d7d5d4766c6e,1da388ec-54b7-4137-94a6-a57859e09371,776402,Long Term,704,1532616,10+ years,Home Mortgage,Debt Consolidation,24521.78,20.9,NA,9,0,515736,640750,0,0
522d4245-6e8a-4c28-9741-d2606c4c2109,fc056891-4101-4d5c-bfc3-00ad6643be9d,110000,Short Term,698,1235000,7 years,HaveMortgage,Take a Trip,10054.99,14.2,NA,12,0,233833,499554,0,0
1e613edd-283a-4d4d-9726-67f70c3ceafd,b1e0bea0-6398-411e-bf28-e2c268fd6263,290004,Short Term,684,1047508,8 years,Home Mortgage,Debt Consolidation,30028.55,21,9,14,0,244549,417010,0,0
611417bd-9816-40cd-b160-6717019daae0,f91f17d7-c5ba-45c9-82f1-bbecea2feb36,99999999,Short Term,712,1985595,10+ years,Home Mortgage,Debt Consolidation,29453.04,31.1,20,13,0,493772,875534,0,0
a2a4373d-6fba-4beb-90a8-c3738b17c470,8ad3c125-7e11-4c42-b559-8371e7883664,330770,Long Term,716,1428287,6 years,Home Mortgage,Debt Consolidation,17258.27,18.1,44,16,1,162146,557084,0,0
4400b598-1c68-471e-a1c1-2529f10c955c,003c0c2e-4b7c-4813-840a-f371fc23eec2,256344,Long Term,704,1291620,10+ years,Home Mortgage,Debt Consolidation,40900.92,17.5,NA,9,0,115976,307318,0,0
e056ac53-bcb9-49e5-8367-a86fbc62cd5a,b8c577ae-aafe-47f0-abc7-b9f0785b20cc,516538,Long Term,721,2323472,6 years,Home Mortgage,Debt Consolidation,36594.57,17.3,NA,14,0,774782,1125630,0,0
b69041d2-697a-4063-98f8-8080b120eccc,65916bbc-c897-456c-8b3c-9625be281faf,355454,Short Term,0,0,3 years,Home Mortgage,Debt Consolidation,16736.15,19.9,26,5,0,83277,133364,0,0
01f9e47b-fbfe-40de-b769-ca2e45766e06,b6797654-4888-4bf7-8251-140285406b7e,99999999,Short Term,746,3290420,10+ years,Own Home,Debt Consolidation,57856.52,24,NA,14,0,981236,1184744,0,0
a31c8ae2-e46b-4730-96ac-a453f4f07722,3f671f36-49fa-4b48-9324-bbf8e01e1611,224928,Short Term,741,2331072,6 years,Rent,Debt Consolidation,4545.56,12.4,NA,4,0,180557,319198,0,0
43e9ca95-2d77-433b-a302-2d3abeab6e3d,95f7551d-1d85-4dbf-8752-35d1b40534e7,224664,Short Term,729,873126,10+ years,Rent,Debt Consolidation,22628.43,21.3,63,11,0,219184,361548,0,0
4959cc8b-87c8-4056-af35-d279127150fe,81ac0272-bad9-4d2e-911c-465f1914924f,99999999,Short Term,746,2564582,7 years,Home Mortgage,Debt Consolidation,38896.04,29.1,NA,12,0,445626,630784,0,0
60d58aec-0f95-4e23-b5b3-1486622e17ac,6269c10c-bb5d-40d5-bd1a-b715b571baec,99999999,Short Term,738,1313774,4 years,Home Mortgage,Debt Consolidation,21677.29,26.3,8,16,0,380741,1217810,0,0
b59d29c8-225d-45d5-9804-990cca497610,01a7e304-571a-404b-a29c-41ec939d3d0f,106238,Short Term,730,2867100,1 year,Home Mortgage,Debt Consolidation,47785,19.3,24,19,0,538441,797258,0,0
0eed7e8e-27c4-4209-9829-165fa20044ff,225512ac-4485-4d55-8488-229e3e20b16f,99999999,Short Term,746,2244774,10+ years,Own Home,Debt Consolidation,22447.74,21.8,33,10,0,225036,356444,0,0
6fa1ffbf-a62f-4987-8b3a-c172a3d9b83a,83517782-0dde-445f-b0dd-9fd40c15b7a1,331034,Short Term,717,1238838,5 years,Rent,Debt Consolidation,19718.01,15.4,38,11,0,491834,754292,0,0
fe8054a5-4625-43ce-9152-c3bec345acbd,eedc1e8b-594e-4552-8394-638bd5d29818,171732,Short Term,730,711949,4 years,Rent,Debt Consolidation,11450.35,8.6,NA,10,0,58463,251614,0,0
5a9befc9-3798-4776-9484-07bb993186e1,0a8be47d-5064-42fe-a54a-c9ee56592426,99999999,Short Term,748,1341951,10+ years,Home Mortgage,Debt Consolidation,16438.8,19.9,NA,17,0,321290,941798,0,0
2027dd14-9a98-406f-9988-0828918a149b,150a422e-9f24-462e-a176-6b0a877193c2,311982,Long Term,692,1710684,6 years,Home Mortgage,Debt Consolidation,22381.43,20.8,25,17,1,224903,466664,1,0
c00fe384-6a5f-46f2-ad6b-94b0d0503fb7,4b567930-91e5-4830-b246-11f1c5a747fa,161062,Short Term,732,734122,3 years,Rent,Buy a Car,13336.67,15,NA,9,1,156617,297286,1,0
e6fda588-de84-4270-acd1-bc7f7f9ceabe,72ae66fe-3238-4c39-9ec5-4cff73a732b6,333564,Short Term,742,1113894,8 years,Rent,Debt Consolidation,16615.69,15.7,17,17,0,307800,1153394,0,0
898273ef-ab15-4a8b-9516-f12f21ab5f56,e5dfda49-f0e3-4e0a-bc3f-f1f3aae32453,104676,Short Term,718,998146,10+ years,Rent,Debt Consolidation,7269.78,18,45,5,0,111777,216062,0,0
353797fb-b214-41b1-b4bc-1d901b524ffb,72a87a11-5551-4f91-8967-243f884ecf77,332222,Long Term,0,0,10+ years,Rent,Debt Consolidation,15531.36,10.5,61,20,1,186808,276980,1,0
79ba392a-5ac2-47d8-aac3-fe0c6a37e5ec,dd5d0776-16a3-454e-bc8f-f824404987f6,717948,Short Term,736,3100192,< 1 year,Rent,Debt Consolidation,14390.03,15.4,10,7,0,667147,1364792,0,0
f8543ac5-9527-4d7a-b8c2-a5f5f55d1f3d,3452183a-9abd-42d5-bf3b-5c6d7930aa64,99999999,Short Term,744,1264621,10+ years,Rent,other,17072.26,30,NA,12,0,520581,1772870,0,0
266dae2b-412a-4101-9432-dd6503eeea20,0971c01f-f3e7-4c41-92b2-e20562e0b446,350592,Short Term,744,1646388,3 years,Rent,Debt Consolidation,13994.26,23.4,17,6,0,301074,501600,0,0
a93ae285-6d2a-4acf-8482-f554e9c48fac,1d9faa2b-cfc0-420f-94fb-95a49d1720b5,520146,Short Term,700,898814,n/a,Rent,Debt Consolidation,13631.93,34.4,NA,7,0,816316,1465442,0,0
10424bc6-50e8-4168-98dc-9fe0d5069db5,c1a906fd-3a11-47f7-96ed-dbf6ae895a90,782166,Long Term,0,0,7 years,Home Mortgage,Debt Consolidation,32810.34,16.4,5,16,0,964174,2040984,0,0
1cece2dd-9529-4aab-9bf5-f92326faf505,36d7b157-cd8e-43af-b223-44af3d52ba97,99999999,Short Term,724,472017,3 years,Rent,other,6057.39,5.1,NA,5,0,72124,261822,0,0
6b7b5f65-6b6e-47c2-972b-05e916bbd900,13a49a35-aa2a-4377-a0cd-eaf8ae25627c,752950,Short Term,714,2336772,8 years,Home Mortgage,Debt Consolidation,31546.46,18,53,12,0,557004,998360,0,0
f6483eb9-c5e9-44c3-abd5-ac9956016617,96e78bdd-2c7d-4e23-a97b-61a6b776ad50,379390,Long Term,0,0,8 years,Home Mortgage,Debt Consolidation,23754.75,22,63,9,0,354483,658834,0,0
c0508d73-c93b-4d4c-81ef-c758eeec3d27,09e53d03-fa06-4684-9826-5946ea480217,752554,Long Term,0,0,7 years,Rent,Debt Consolidation,17743.15,10.2,NA,11,0,140030,667194,0,0
a34b1c18-3baf-48e9-90c9-2f66802c38dc,86c392f1-5f8d-4717-ae9d-360db8335378,161304,Short Term,730,1300208,9 years,Rent,Debt Consolidation,6609.34,12.4,NA,6,0,261668,383042,0,0
681c86b5-f538-42eb-b07a-f119762ac61d,2c32392c-d6ee-4e17-9d96-0249e7fd02d0,264110,Long Term,0,0,1 year,Rent,Debt Consolidation,9427.8,22.9,37,19,1,75639,921822,1,0
65f02bbb-a616-4887-9d1c-0da6f38d3785,3235fc64-bf54-4a8f-8c8e-f8cfffc59e98,329648,Long Term,652,1200743,9 years,Rent,Debt Consolidation,14408.84,12.9,40,8,0,194636,278212,0,0
f10e669c-d341-4db7-b82a-9b6e2eb6742a,c5f7b954-2242-4444-b409-4facef95f618,676434,Short Term,674,1541888,9 years,Home Mortgage,Debt Consolidation,39703.73,19.8,NA,26,0,528390,1160962,0,0
d2e097e5-a266-4e15-80b1-e1c5de49f85f,f321fea5-085f-4ad2-b561-e5585ba2c016,631708,Long Term,6660,1186189,< 1 year,Rent,Debt Consolidation,13443.45,29.8,26,20,0,128041,661892,0,0
225dd019-0214-4fd0-a98d-91c8e477447e,231bbc83-5ca1-4480-a1d3-a8e94b8400c5,216590,Short Term,734,1215867,10+ years,Own Home,Debt Consolidation,19038.19,19,31,16,0,145825,307560,0,0
20bfc696-f7a2-4ba3-a440-04108ff8d317,a1d1aa27-2260-4378-875b-ad2a998ab5ac,161678,Short Term,701,1648440,10+ years,Home Mortgage,Debt Consolidation,40523.77,18.6,6,11,0,280193,352638,0,0
dc56f3ca-4369-4a3a-927a-1725feb79b4f,4bd72184-7ae4-4baa-b13d-1c8d77c8e591,260282,Short Term,738,749284,5 years,Rent,Debt Consolidation,18482.44,12.5,NA,12,0,327731,459976,0,0
1444f98a-9f1d-4d15-9616-b3dcc78bea14,cd50985f-4ada-4fe4-b1fb-53d3c4dfbed6,327668,Short Term,745,660288,4 years,Rent,Debt Consolidation,8583.63,10.4,30,11,0,245005,703934,0,0
f4c2cfec-e3e7-49be-a0a2-d81d88a84fb0,07518dbf-ea82-4b99-81ba-737128b861f2,222706,Short Term,0,0,n/a,Home Mortgage,Home Improvements,9251.48,12.2,81,7,0,92245,409222,0,0
cacf79bb-0600-45c4-8d47-244aaa95840e,b961be46-6dd5-404d-9b14-fefc3ae46fa5,125334,Short Term,688,474088,n/a,Own Home,Debt Consolidation,11141.22,12,NA,9,1,33079,91828,1,0
db480d7b-dd18-40e3-a234-bc0bd702ef10,be16fa42-c5cb-4f57-b8e6-64a04de9d022,475552,Short Term,747,2712136,10+ years,Home Mortgage,Debt Consolidation,22262.11,29.8,NA,10,0,786581,1045682,0,0
26a56c8c-5127-4f9c-8f25-063dc734b448,540cb404-eb70-4d42-af20-33dfd98b3f03,99999999,Short Term,707,661010,< 1 year,Rent,Debt Consolidation,8978.83,8,NA,7,0,84417,170588,0,0
9f3dfd15-a80d-4a59-821c-236d964693bf,8d12a4ca-bd4d-4dfd-85ad-eab9fa12e9c6,437932,Short Term,725,3403926,1 year,Home Mortgage,Debt Consolidation,66376.5,27.2,NA,22,0,2033665,3767610,0,0
d5c82c45-96c5-4d7d-9d91-b9e58bc071ce,0d0636ca-9441-43fa-a8e9-d31ced46f5ac,586212,Short Term,706,1931369,8 years,Home Mortgage,Home Improvements,35891.19,15.7,31,9,1,124849,368764,1,0
7bbf5108-2216-4ea7-8107-a64fbf0837ca,a161243a-049a-4781-b69b-4251f7a12b26,66044,Short Term,696,418209,4 years,Rent,other,2641.76,13.6,NA,4,0,60762,79222,0,0
a218ddb7-bd69-482f-b6a4-e3a13d39b35a,d4a76c66-50e3-469a-b2b1-5eabe33ad2fc,99999999,Short Term,737,965371,< 1 year,Rent,Buy a Car,539.03,12.5,NA,8,0,11609,584144,0,0
320809d6-9343-4400-9b14-13f7ba811b7a,0a540661-9ee0-4114-84cc-203aef22450c,179014,Short Term,745,1391389,10+ years,Home Mortgage,Debt Consolidation,17160.42,28.8,42,12,0,201229,418330,0,0
b00b470d-76fd-48e3-8a52-fc3787a3f542,649c591d-416f-45f3-a0e4-415bca7f19bb,488224,Short Term,701,938030,5 years,Rent,Home Improvements,12116.11,13.1,NA,6,2,132943,208010,2,0
adfbfb09-c8dd-43e8-88a6-fa1e0991ddd3,3be8354b-8b91-498d-b2a3-ac1105ce2742,440506,Short Term,0,0,< 1 year,Home Mortgage,Debt Consolidation,31237.71,17,NA,17,0,710315,937838,0,0
8cad896d-5fc0-40f5-b1a4-94d14f1e2003,e46ffb73-5815-42d9-b09b-32d6c0715603,215446,Short Term,746,837311,1 year,Home Mortgage,Debt Consolidation,13536.36,15.1,8,11,0,185611,230604,0,0
324cc7ce-534c-4944-aea4-24b5a92ff4e2,316c718b-8e06-485e-8134-eafb0bc8449a,99999999,Short Term,741,1256242,3 years,Rent,Debt Consolidation,5548.38,10.6,23,14,0,97926,270622,0,0
b5cb788b-c9dc-4f88-be8c-8f811c69c0c0,350d58df-24a8-412c-9a78-a6c68690fd67,336600,Long Term,7120,1283602,10+ years,Rent,Debt Consolidation,33694.6,31,48,17,0,342114,709918,0,0
d771aaf7-eb59-44a3-88c2-70dca1ab27b7,21c5aa37-9700-4704-ace2-1645802fce25,198308,Short Term,733,551836,4 years,Rent,Debt Consolidation,9151.16,9.9,NA,14,0,136762,356642,0,0
36be5d43-64d4-49e3-aab2-4073b67ee9d2,d13c4521-06d8-418f-bb53-aaaf8bb600ac,407638,Long Term,694,705033,10+ years,Rent,Debt Consolidation,21150.99,26,31,9,0,370386,559152,0,0
64afd176-e1dc-4962-9865-4ed01798fed7,e03446ec-12f5-4f46-b80f-27af7f100818,99999999,Long Term,633,810996,10+ years,Rent,Debt Consolidation,6737.97,28,NA,5,0,296875,429154,0,0
a7aa946f-e2e0-4832-abb4-0077bea54d12,b1e4e9ce-6f91-4540-95fe-3e190458503b,561044,Long Term,719,2595780,1 year,Home Mortgage,Home Improvements,13151.99,20.6,NA,5,0,946713,1309660,0,0
b72998e9-5f84-4f96-9b8e-a1efc91f07fe,9c316495-131d-4e6a-a9c6-76e8d7e5fe82,71830,Short Term,685,876831,< 1 year,Rent,Debt Consolidation,6210.91,21.5,25,6,0,66690,161898,0,0
7c26db03-a374-4d4d-aff7-e5ce587def45,21e7931d-4732-49ab-b7d6-6bfbe65e239f,99999999,Short Term,694,443593,5 years,Home Mortgage,Debt Consolidation,4620.8,8.2,59,7,0,117857,194392,0,0
913ea202-b25b-4bcb-9001-ffcdd8f98d76,a2206453-cf0a-4a58-9a76-4043747584c0,252868,Short Term,715,1177411,10+ years,Rent,Debt Consolidation,11578.03,10,NA,10,0,62396,213136,0,0
f3a40fb2-372b-4b5c-9f90-af0159899709,de45353c-925a-4dfc-939f-3ad618d42112,99999999,Short Term,663,210178,3 years,Home Mortgage,Business Loan,1548.12,10.6,NA,5,0,0,0,0,0
3ad6aff2-f3ac-4b57-b28d-6efd143dbbd8,bdce347e-b5d8-4f4b-909c-6fafc4e2e819,223498,Short Term,722,1602080,10+ years,Home Mortgage,Debt Consolidation,26434.32,19.7,NA,11,0,268299,770858,0,0
e314020b-acd8-48aa-9ed7-e9bb9fff6c57,195b1ca1-1e69-4787-9739-74833211cb4e,217822,Short Term,733,1956430,7 years,Rent,Debt Consolidation,7939.91,14.6,NA,4,0,68495,108658,0,0
f086f934-ba8c-442f-8200-88636a4cc60f,36708a50-7144-467b-8809-2df3cc3023e8,131890,Short Term,695,1518632,2 years,Own Home,Medical Bills,16072.29,14.2,21,7,2,33478,59378,0,1
6f6fbe90-d7ff-48a8-acab-6154ea1cb32d,144106f3-f2e4-497e-b34b-437f854cb67d,99999999,Short Term,719,1743345,5 years,Home Mortgage,Debt Consolidation,31089.7,16.3,5,15,0,384389,969672,0,0
77f6baaf-b914-40fa-828c-87d7d9316669,5db9531b-e6a8-4b35-a29d-a3bac2fa07d1,215380,Short Term,740,781242,10+ years,Home Mortgage,Debt Consolidation,11393.16,21.7,33,7,0,108015,174438,0,0
4fcf82cd-9080-4369-ba0d-63062bf75d9e,66a4fb75-65a7-4fdd-9986-97262aa8a92b,439692,Short Term,742,1993613,< 1 year,Home Mortgage,Home Improvements,40370.44,17.4,43,6,0,187416,250580,0,0
3bff1302-0b34-43fb-b1b7-c4de2f538a25,eb9c4173-ef05-4123-abcf-55c74dd48f74,126434,Short Term,695,794086,4 years,Own Home,Debt Consolidation,3685.81,37.6,81,10,1,80047,278366,1,0
a323da3c-9435-451e-88a0-7f798da2dfac,907c28b8-a261-474e-8cb6-264e715b531d,778624,Long Term,0,0,10+ years,Home Mortgage,Debt Consolidation,40226.8,23,NA,23,0,1019806,14760482,0,0
b7330afb-80e7-4168-8ae4-298ca5d42f64,3caf2a38-7f68-48f5-b627-36609006e5d2,786786,Long Term,696,1747278,10+ years,Rent,Debt Consolidation,24753.2,15.5,23,12,0,170981,1253032,0,0
9f65e59a-b6e3-406b-a0bb-d553fb3f6f96,a298a64c-ddea-41a0-95b9-b0d18f275b3b,412676,Long Term,674,1311760,8 years,Rent,Debt Consolidation,20113.78,17.5,NA,13,0,542773,1142702,0,0
ea9cf96e-1403-4311-852a-e342932452bc,46c867d3-89bd-4e90-bc67-6d71e371e42a,151096,Short Term,722,708358,9 years,Rent,Debt Consolidation,7201.57,16.3,NA,5,0,359157,848694,0,0
2111e6d1-0610-4e1e-82a4-0bf85b9663d1,12423bfb-d06a-42d2-8eb5-0d580772c64d,337370,Short Term,0,0,< 1 year,Own Home,Debt Consolidation,37552.36,12.5,NA,24,0,1029724,1733006,0,0
17e3da6f-2161-4864-b7b3-682cca6430d2,082d75ca-5c18-4988-bcb6-4687285163f7,172458,Short Term,718,670244,2 years,Home Mortgage,Buy a Car,12343.73,17.7,8,13,0,139194,426360,0,0
bd03d311-3569-4272-bc04-50b4e80d1871,14bef0f2-efff-473b-b24b-3e66ccdbc538,154704,Short Term,740,1299011,10+ years,Home Mortgage,Debt Consolidation,4438.4,19.3,22,7,0,87248,322784,0,0
dec9b9be-b387-4921-9d80-8584300d35e7,07a93bab-8509-4dcd-8cd2-9ce130d88e8e,756074,Long Term,694,3693904,2 years,Home Mortgage,Debt Consolidation,37246.84,15.4,NA,13,0,367935,509608,0,0
0cc4aca4-d2bc-4924-bb60-15d0367aa6ab,89ea57e3-79ce-45ae-978a-2bebf93ca5ee,174548,Short Term,703,678395,3 years,Own Home,other,14924.69,6.1,NA,6,0,297160,469414,0,0
ddeff883-956a-477b-b63d-9e3b7fe01fa3,ec139326-eca3-4479-8327-86a1dbfbed5d,178420,Short Term,729,885286,3 years,Rent,Debt Consolidation,12910.5,9,NA,4,0,140942,178354,0,0
3f9349bb-e056-4e76-b5ad-b01a02e3b9b6,25db494d-c3af-416f-ba1e-4439ee40a489,215710,Short Term,732,2328792,6 years,Home Mortgage,Debt Consolidation,44829.17,17,NA,16,0,261573,352616,0,0
4791d986-8d07-4e4e-b19e-a3c472513190,006c2777-0fc1-4f05-a63a-461209c82c14,99999999,Short Term,725,537206,3 years,Rent,Buy a Car,5640.72,9.9,NA,8,0,118712,253132,0,0
9aa35fcd-1670-45a2-90db-1c88fb3aa0fa,ee6edec7-0bc6-4bde-8714-ded1a0268c42,347292,Short Term,717,850041,2 years,Home Mortgage,Other,18842.68,19.2,NA,8,0,130568,277376,0,0
165749fd-d332-4090-aca4-87810f3abffc,8e831fde-b559-4a21-b4ef-a7a3ae3bbfdd,99999999,Short Term,745,1671259,2 years,Home Mortgage,Debt Consolidation,7534.64,15.5,NA,14,0,96425,177782,0,0
8df27ee6-6600-4997-b526-7dcce9b2ae7c,2c3c2f2d-ca19-40a1-90cd-bf145c1218b1,245388,Short Term,0,0,4 years,Home Mortgage,Debt Consolidation,10893.46,12.8,NA,7,0,212268,421608,0,0
8248d8b0-45a9-4128-b784-2f9f91bf08e1,046283ee-9ee0-4641-a70c-31e28c744be2,343948,Short Term,717,1311912,5 years,Rent,Debt Consolidation,19350.74,20.1,25,18,1,317414,459404,1,0
e6ef6df1-398d-4a63-a68c-b3ef76545994,0f18c75b-fb0b-4c29-8b35-dae574315273,766238,Long Term,0,0,< 1 year,Home Mortgage,Debt Consolidation,41358.82,22.6,4,11,0,410286,654368,0,0
33d6344e-b607-449c-a396-81715b6dd033,dec93433-c94b-44cd-ac07-e156ba710d84,336864,Long Term,0,0,8 years,Home Mortgage,Debt Consolidation,11171.62,16,23,11,0,98420,267498,0,0
4c1542fa-a657-463a-8c91-50fb01a722f3,1a3acece-f292-46c7-9734-f50e164cd51f,99999999,Long Term,641,2199858,6 years,Home Mortgage,Debt Consolidation,32997.87,18.5,48,20,1,326211,878416,0,0
f8170c60-aa8a-401f-8cb9-a7fdccf2f6ce,d7970732-341b-49d3-9ef3-8b65d509a404,139656,Short Term,741,980001,4 years,Rent,Debt Consolidation,25398.25,22.6,12,9,0,22230,130702,0,0
eadcee4c-37ed-4d80-b003-49fc0ee3eea2,a90c8c43-fc43-4f85-ad83-ea5b3772ad7c,421234,Short Term,684,1556328,10+ years,Home Mortgage,Debt Consolidation,16211.75,17.1,12,6,0,49590,67562,0,0
678144f2-517e-4340-bb2c-841cac24178a,965c6fc0-1b12-4530-a632-1e1b6e56b96c,154814,Short Term,0,0,n/a,Own Home,Debt Consolidation,7675.05,35,NA,9,0,201552,399608,0,0
0a8f496e-7705-47b4-812b-e28e392e53b4,0881797d-75c7-462f-b586-f11633690abb,76472,Short Term,712,1000160,8 years,Home Mortgage,Business Loan,22420,19.1,NA,13,0,252225,557370,0,0
d9b7e7e1-c125-45be-ada5-3baa8bc7fd49,eb7ed19d-db4d-45e0-90b3-068a9347f003,242990,Short Term,719,1039775,10+ years,Home Mortgage,Home Improvements,29460.26,27.6,NA,12,0,592914,882420,0,0
58c5c133-fb58-4bc6-abc7-e3ac2e69ca8a,3fb322ac-6a38-4ba7-97ee-9b70c1382d8a,302610,Long Term,0,0,1 year,Rent,other,7336.85,7,NA,4,0,51509,146894,0,0
8de790d6-d3f2-471e-a33d-15a6b1b5d3e3,f8a81c9f-84e8-4cfd-bcac-f9e35097e0da,354618,Long Term,672,873145,10+ years,Home Mortgage,Debt Consolidation,20300.74,13.9,54,9,0,392977,497838,0,0
15c6851c-7ea1-4ed5-85cf-f5c8f1fc5b11,58596a02-0c70-4cf3-8540-410ff3315f2b,349294,Short Term,745,1771009,8 years,Home Mortgage,Home Improvements,16234.36,14.4,16,10,0,172558,356180,0,0
d80c2585-e792-4de5-b1a3-c149511f97b4,52dd1b4a-8cf9-468a-a688-c4606d708a0a,50292,Short Term,0,0,10+ years,Rent,other,29175.64,20.8,62,13,0,335806,592724,0,0
3e109808-4686-4d66-adc0-f9f6d9f99b3e,4642edbd-62c8-44ca-a81d-2c3ba72009df,197670,Short Term,0,0,10+ years,Home Mortgage,Debt Consolidation,26644.84,25.9,36,15,0,502569,969870,0,0
12aeba64-669c-427e-8cd7-6315831412a5,c9d9b744-d699-44b8-a5a4-d6414387d969,468820,Long Term,740,1718892,10+ years,Home Mortgage,Debt Consolidation,14897.14,30.7,53,7,0,119909,351494,0,0
89138199-aec7-4e59-a13d-749bdca6120f,54d82daa-83f3-4e7b-a63c-8ef3da93547b,543136,Short Term,725,1629060,10+ years,Rent,Buy a Car,35431.77,13,29,7,0,441693,860992,0,0
d6e15cc0-40f4-4b07-bf7a-2d57ff28e876,f68a1c07-2cae-4043-9798-4505b45d72b2,529474,Short Term,709,1276572,9 years,Home Mortgage,Debt Consolidation,15105.95,15.5,NA,10,0,305520,410388,0,0
d424aa0c-e078-4302-8351-bb3cc1c823bd,7dff777b-b08c-49d4-af6c-c60aaa8e4fd7,125422,Short Term,749,383002,1 year,Rent,Debt Consolidation,7044.25,11.7,NA,11,0,11495,105578,0,0
50e2942d-fdaf-439b-b2da-b882da8f821d,a89864ef-5f4a-43b2-bca7-e643df11d395,137940,Short Term,694,654037,3 years,Home Mortgage,other,6649.24,14.8,18,9,0,35777,112596,0,0
57033c20-01ab-48ad-822d-9b4b3495d32c,0d0628f7-7686-4c8c-9c41-e557df67c2c1,49478,Short Term,727,1263576,4 years,Rent,Debt Consolidation,18953.64,12.9,36,9,0,93062,333608,0,0
fd56cfaf-0f97-45fa-8cc4-95ca464a4b50,21d8a9f6-16bb-4b1f-9d92-9dbb80637bd8,152900,Short Term,7280,1150773,10+ years,Home Mortgage,Debt Consolidation,8189.76,18.7,NA,16,1,73682,389598,1,0
77eb3546-703e-46de-be2b-1f8c97da1ecf,f41d8854-85a7-4f3c-9ef4-251ae6424ffe,66418,Short Term,691,1433987,10+ years,Rent,Debt Consolidation,836.57,8,49,2,0,17917,24354,0,0
1775cc89-850a-4fbe-a165-da5c34fde679,8bb3fb0b-0b35-46ef-8ea1-3b6317bedda4,52470,Short Term,748,1529462,4 years,Rent,Debt Consolidation,23451.7,16.8,NA,23,0,52858,861938,0,0
e3891f72-930f-46c8-8001-438bc26f7e39,3239f87d-c092-4c3b-aba2-0df896972f2f,219186,Long Term,701,1362946,7 years,Rent,Debt Consolidation,11244.2,13,NA,9,2,151468,310992,2,0
